Day,ExpRep,PCN,log(transposon copy),log(plasmid copy),transposon copy,plasmid copy,T/P,Kan
20,4,CloDF,0.9279315294876834,0.9719943452002696,8.476805387620653,9.378276795498223,0.9038776992562964,Kan
20,5,Chromosome,0.16191596192607327,0.0,1.528292029673554,0.0,,Kan
20,5,pBR322,1.2646891426566471,1.1370252330916826,18.536178061598797,13.865474779051658,1.3424779283525232,Kan
20,5,CloDF,0.937717803626895,1.1849305500803502,8.666720528839392,15.313843279016048,0.5660740425942458,Kan
21,1,Chromosome,0.6005257509416556,0.0,4.0065158032106325,0.0,,Kan
21,1,pBR322,1.747138892218472,1.4346707063073139,56.18798772983404,27.33606579761974,2.055787107973396,Kan
21,1,CloDF,1.4882435287960474,1.2937727628909885,31.085759540924872,20.044506300684763,1.5674509418557188,Kan
21,2,Chromosome,0.6030530260224549,0.0,4.014601651462372,0.0,,Kan
21,2,pBR322,1.7301013123296558,1.4518463101470154,53.90506187494908,28.46221867534857,1.8987927950811472,Kan
21,2,CloDF,1.6149495980743038,1.8725532076541496,41.49669810642674,75.3357027713529,0.5527819606988087,Kan
21,3,Chromosome,0.6404748173528406,0.0,4.370128925058521,0.0,,Kan
21,3,pBR322,1.7203336801581381,1.457433522665321,52.81864434825533,28.86441398200544,1.8324666023358744,Kan
21,3,CloDF,1.4651563017046785,1.3296557010680834,29.670698153142354,21.915258492570103,1.3675870223902173,Kan
21,4,Chromosome,0.3870273207086589,0.0,2.4480748281161016,0.0,,Kan
21,4,pBR322,1.7515435097872392,1.4818348240577925,56.59984864849191,30.4189272717277,1.862407100817694,Kan
21,4,CloDF,1.5446797187767702,1.480225673115348,35.15023570794256,30.31975134005997,1.160359321692005,Kan
21,5,Chromosome,0.622421101763191,0.0,4.194302916540679,0.0,,Kan
21,5,pBR322,1.72944649960381,1.4729725961426634,54.04498981527208,29.83028915926909,1.8064934424181984,Kan
21,5,CloDF,1.3799796580687669,1.475818255511722,24.05477938157658,30.030842582360204,0.8023478401073022,Kan
0,1,pUC,3.866504777872885,4.219848368945234,7420.9885897334125,16655.633322174774,0.444528629657088,noKan
0,2,pUC,3.866504777872885,4.219848368945234,7420.9885897334125,16655.633322174774,0.444528629657088,noKan
0,3,pUC,3.866504777872885,4.219848368945234,7420.9885897334125,16655.633322174774,0.444528629657088,noKan
0,4,pUC,3.866504777872885,4.219848368945234,7420.9885897334125,16655.633322174774,0.444528629657088,noKan
0,5,pUC,3.866504777872885,4.219848368945234,7420.9885897334125,16655.633322174774,0.444528629657088,noKan
1,1,pUC,1.954040594825111,2.7933547681713873,90.02842905690149,624.64535222086,0.14578649188041298,noKan
1,2,pUC,1.8547840818669847,2.6730338872180854,71.76339371211144,479.25151599044256,0.15322770304439345,noKan
1,3,pUC,1.8899206838411118,2.7296845144011694,77.87903734209503,545.7584065817529,0.14550569713479736,noKan
1,4,pUC,1.7830009738035442,2.6975335933459177,60.93495796341761,501.5259097498406,0.12180400356655706,noKan
1,5,pUC,1.8880949743536506,2.716065872280081,77.4238563452801,524.154129593286,0.1497462907504601,noKan
2,1,pUC,0.3489372279853329,1.8591247521845797,2.2345770962348666,72.4289544352484,0.030907963373152453,noKan
2,2,pUC,0.4044826932333001,1.8376797652421624,2.5427055241689254,68.86572610664322,0.03691699097165221,noKan
2,3,pUC,0.520983266923716,1.8814727560881048,3.319507154588442,76.15559093394918,0.04361181362854571,noKan
2,4,pUC,0.35262417908545607,1.7804911639911996,2.252516636458054,60.3464043870972,0.037361043327006856,noKan
2,5,pUC,0.22037677357521665,1.8086839938435084,1.6619427399682127,64.39807600774488,0.025826530521743635,noKan
3,1,pUC,-1.4956584390463172,1.2540420802323686,0.03210741270352573,18.04652800673805,0.0017798365337204191,noKan
3,2,pUC,-1.4213253755209412,1.46784415635722,0.038248226109627574,29.90362824792268,0.0012939272492906257,noKan
3,3,pUC,-1.663387934999686,1.3898446389031036,0.021819100060214727,24.881708954080995,0.000887474171221638,noKan
3,4,pUC,-1.527061055127918,1.4169391959082214,0.030042096393528842,26.280779192236327,0.0011394610541735643,noKan
3,5,pUC,-1.919371186124283,1.4731979651739309,0.01210378444305913,30.083233710141716,0.00040610541731861665,noKan
4,1,pUC,-3.2339503268625136,0.6165803482845841,0.0006329843230203775,4.205575693800287,0.00016591972298161896,noKan
4,2,pUC,-3.674625344334572,0.9101394820252348,0.000259810774804903,8.193607325137533,2.9744999726126402e-05,noKan
4,3,pUC,-3.426050942382277,0.7705208374212381,0.00042589563990936646,5.946399795556821,6.944538161841833e-05,noKan
4,4,pUC,-3.463080760902217,0.8432767430632474,0.0004557282867135105,7.049216813881821,6.955624971235364e-05,noKan
4,5,pUC,-5.743934444225663,0.8803480405087521,1.916194238483372e-06,7.622208534849673,2.571838109928675e-07,noKan
5,1,pUC,-4.584305506495159,0.29906517874746225,2.7129955748032143e-05,2.0087434742683654,1.4087753770235242e-05,noKan
5,2,pUC,-4.523432968332297,0.5357632514402614,3.0910558462043605e-05,3.4378137115166276,9.082830912168498e-06,noKan
5,3,pUC,-4.54407055276017,0.3404772491043499,3.1181497625848065e-05,2.238484954552652,1.5282536172860332e-05,noKan
5,4,pUC,-4.610060009992005,0.37112895789464734,2.6315481686976796e-05,2.411628735847613,1.1055129430250084e-05,noKan
5,5,pUC,-4.7572841868138065,0.566908271223841,2.59670972331207e-05,3.7738800040306812,7.476083961816171e-06,noKan
6,1,pUC,-1.2759012529215676,-0.8018742339338895,0.05642770744837066,0.16077729247466277,0.36938681170284465,noKan
6,2,pUC,-0.9388272296769057,-0.12366993564599889,0.15375367906522808,0.8830207776834663,0.2216764253255645,noKan
6,3,pUC,-0.7941661662270056,-0.216903215113299,0.35497663415529845,0.6643046545911145,0.38436130016534675,noKan
6,4,pUC,-0.761802621545809,-0.02178263462667486,0.17797058694767331,0.9879760720702889,0.18465967692873378,noKan
6,5,pUC,-1.3801598230319356,-0.15860691816832898,0.042627354084062714,0.6969908876093897,0.06195950350102695,noKan
0,1,Chromosome,0.640837282344978,0.0,4.382545752848401,0.0,,noKan
0,1,pBR322,1.5738821473474285,1.2043449996202749,37.51604133873375,16.02498403645921,2.34379489367569,noKan
0,1,CloDF,2.650368899604688,2.5929517472729686,447.0884149761227,391.8212438745288,1.1416564482772196,noKan
0,2,Chromosome,0.640837282344978,0.0,4.382545752848401,0.0,,noKan
0,2,pBR322,1.5738821473474285,1.2043449996202749,37.51604133873375,16.02498403645921,2.34379489367569,noKan
0,2,CloDF,2.650368899604688,2.5929517472729686,447.0884149761227,391.8212438745288,1.1416564482772196,noKan
0,3,Chromosome,0.640837282344978,0.0,4.382545752848401,0.0,,noKan
0,3,pBR322,1.5738821473474285,1.2043449996202749,37.51604133873375,16.02498403645921,2.34379489367569,noKan
0,3,CloDF,2.650368899604688,2.5929517472729686,447.0884149761227,391.8212438745288,1.1416564482772196,noKan
0,4,Chromosome,0.640837282344978,0.0,4.382545752848401,0.0,,noKan
0,4,pBR322,1.5738821473474285,1.2043449996202749,37.51604133873375,16.02498403645921,2.34379489367569,noKan
0,4,CloDF,2.650368899604688,2.5929517472729686,447.0884149761227,391.8212438745288,1.1416564482772196,noKan
0,5,Chromosome,0.640837282344978,0.0,4.382545752848401,0.0,,noKan
0,5,pBR322,1.5738821473474285,1.2043449996202749,37.51604133873375,16.02498403645921,2.34379489367569,noKan
0,5,CloDF,2.650368899604688,2.5929517472729686,447.0884149761227,391.8212438745288,1.1416564482772196,noKan
1,1,Chromosome,0.9243306991919069,0.0,8.453218023986436,0.0,,noKan
1,1,pBR322,1.593922094369586,1.3618499733202196,39.46291971145279,23.172187130007313,1.7070271277431912,noKan
1,1,CloDF,2.41450098092008,2.514973231885847,263.794065548165,335.48304815688294,0.7944079442217817,noKan
1,2,Chromosome,0.9097094463388397,0.0,8.235502584437109,0.0,,noKan
1,2,pBR322,1.5818652893346208,1.3443096155990713,38.25899634065803,22.15270177635118,1.72857864114739,noKan
1,2,CloDF,2.469013022644136,2.5802365948437145,297.5105043958133,387.06514196462484,0.7747029546528245,noKan
1,3,Chromosome,0.9284911374938192,0.0,8.559111052716629,0.0,,noKan
1,3,pBR322,1.6444901564833359,1.453793763440806,44.472694405667674,28.672921435295645,1.5524751355695434,noKan
1,3,CloDF,2.5082353650316445,2.638986405531144,323.5952449231923,439.64045237832596,0.7410302119621838,noKan
1,4,Chromosome,0.8829380294556373,0.0,7.661463477644774,0.0,,noKan
1,4,pBR322,1.602258736987572,1.4055415974247403,40.249446597189625,25.645809493210987,1.5733918324059788,noKan
1,4,CloDF,2.4643981243431594,2.62254758657949,293.24288379773037,422.2331996832965,0.6963557466625416,noKan
1,5,Chromosome,0.9012318015313258,0.0,7.984026143809626,0.0,,noKan
1,5,pBR322,1.5425235397399366,1.3429230237558014,35.13692159893946,22.2314595463663,1.5836788126388102,noKan
1,5,CloDF,2.399834379756936,2.5309932291392343,251.2493037257547,339.85073050292993,0.7393757717998919,noKan
2,1,Chromosome,0.6378397328433915,0.0,4.353354169130877,0.0,,noKan
2,1,pBR322,1.787614358720104,1.5858908691783375,61.40724956831425,38.60480672487167,1.591728539437752,noKan
2,1,CloDF,2.329342329413579,2.488243155808689,213.55567663363232,308.23260402175896,0.6941681038976055,noKan
2,2,Chromosome,0.611039910800765,0.0,4.088535534276899,0.0,,noKan
2,2,pBR322,1.6944775995615817,1.5010150434635043,49.50894815921806,31.723598714273592,1.561409402996526,noKan
2,2,CloDF,2.3043332843766278,2.468773093953574,201.58356189173617,294.3961804821394,0.6849241380350809,noKan
2,3,Chromosome,0.6099899819472306,0.0,4.07971157029228,0.0,,noKan
2,3,pBR322,1.6575755915659112,1.5020688022606672,45.57461287273758,31.81354909327221,1.4311601447585616,noKan
2,3,CloDF,2.2236831351367443,2.3879679638627462,168.93713192301246,244.9025980338422,0.6869083227188159,noKan
2,4,Chromosome,0.6085939089215707,0.0,4.071050072521814,0.0,,noKan
2,4,pBR322,1.6697622151615301,1.5022788061235157,46.78605101094535,31.852430524421337,1.4710503331743239,noKan
2,4,CloDF,2.224871260374116,2.4187817436950256,167.87464504514259,262.4090681934957,0.6399683967507237,noKan
2,5,Chromosome,0.601915271243146,0.0,4.001346843601102,0.0,,noKan
2,5,pBR322,1.6710554333842167,1.5238670558967609,46.99334412817746,33.507123840728404,1.403514792839231,noKan
2,5,CloDF,2.256266959839515,2.447190878571358,181.63884499342382,283.9637569262097,0.6450594724879832,noKan
3,1,Chromosome,0.7176604409142441,0.0,5.284209400528385,0.0,,noKan
3,1,pBR322,1.774076395968982,1.6581882928990908,59.65896199552747,45.652051423478696,1.306577943023217,noKan
3,1,CloDF,2.0927385210935348,2.3651346428019,123.97059663768634,235.3865372689526,0.5380181284746384,noKan
3,2,Chromosome,0.708666648040886,0.0,5.122325553965828,0.0,,noKan
3,2,pBR322,1.7544382148236704,1.6376621687334454,57.054928951803426,43.491170077858264,1.3109978417108508,noKan
3,2,CloDF,1.995710645833805,2.3027948375356018,99.14504669506978,204.06963257631574,0.49672820931607675,noKan
3,3,Chromosome,0.6725740868111445,0.0,4.709559068288788,0.0,,noKan
3,3,pBR322,1.7226925083582578,1.6193037735572544,53.151649911411425,41.81008540902902,1.2720770816764528,noKan
3,3,CloDF,2.0256450002669415,2.283221783300345,106.21196629610522,192.51219680509647,0.553211744427807,noKan
3,4,Chromosome,0.707748553540529,0.0,5.131623163708051,0.0,,noKan
3,4,pBR322,1.720427568216472,1.5878172946295843,52.71852195359597,38.873416007076145,1.3579680860426595,noKan
3,4,CloDF,1.9331502504981517,2.207008896583287,85.76484237332063,161.11676526422775,0.5323466814612141,noKan
3,5,Chromosome,0.6714222803664959,0.0,4.698910571849323,0.0,,noKan
3,5,pBR322,1.7195397615831827,1.6161545474334706,52.72019327897237,41.62195179108821,1.2703952287878013,noKan
3,5,CloDF,1.9920691065726202,2.3021562392995225,98.46676661828127,204.5227824333484,0.493019829097402,noKan
4,1,Chromosome,0.6764686200547733,0.0,4.761062465015784,0.0,,noKan
4,1,pBR322,1.7227440138785537,1.4043454840934222,52.8711549380749,25.3842304892067,2.0821046143519455,noKan
4,1,CloDF,1.5699657961933917,1.6621619274159454,37.153567384301134,46.00263454960648,0.8102741515713036,noKan
4,2,Chromosome,0.6771211259875479,0.0,4.75572384384931,0.0,,noKan
4,2,pBR322,1.7844018058835163,1.4717665908386632,60.965626192163235,29.64984029999366,2.054994352454734,noKan
4,2,CloDF,1.5367414608281138,1.6575705544150248,34.46568014604615,45.51980536093356,0.757300179753468,noKan
4,3,Chromosome,0.688311563039735,0.0,4.8792725198319555,0.0,,noKan
4,3,pBR322,1.7295590858941388,1.4612641781870284,54.0266563218014,29.101962272973008,1.8568252304061703,noKan
4,3,CloDF,1.5354071380552863,1.6338553336942756,34.42880375080238,43.20927011088721,0.7973468696833313,noKan
4,4,Chromosome,0.7021829817431274,0.0,5.055391688467878,0.0,,noKan
4,4,pBR322,1.7239845008493637,1.4294636019235913,53.29487867317986,27.06110352266138,1.9703666806173932,noKan
4,4,CloDF,1.42111836458734,1.5538560402170365,26.412933811802052,35.86249501781432,0.7368319852148987,noKan
4,5,Chromosome,0.6857233875444391,0.0,4.850644880468895,0.0,,noKan
4,5,pBR322,1.6934361626714767,1.4121314776528087,49.633970183868115,25.968728123494078,1.9116073426494404,noKan
4,5,CloDF,1.522027922091933,1.6475118310251915,33.28984539007106,44.521239446067426,0.7498039377470181,noKan
5,1,Chromosome,0.4827123677452032,0.0,3.041532595404691,0.0,,noKan
5,1,pBR322,1.6384339597405055,1.3152805172848445,43.56622695201378,20.705476417469274,2.106407709239383,noKan
5,1,CloDF,1.0239795999415102,1.1138808006477825,10.607430653008995,13.13284702672015,0.8142851941483968,noKan
5,2,Chromosome,0.5076880601583084,0.0,3.2237908240483155,0.0,,noKan
5,2,pBR322,1.6313520815647236,1.3234157418119223,43.00396639574777,21.185556360967308,2.032856410360083,noKan
5,2,CloDF,1.0705446444109614,1.2007680304439394,11.782471832672451,15.938997314193442,0.7415898304858035,noKan
5,3,Chromosome,0.4990716630473074,0.0,3.1623950345590672,0.0,,noKan
5,3,pBR322,1.537120085607994,1.2263918534091027,34.527425452531766,16.861562099571874,2.0461321298507347,noKan
5,3,CloDF,1.0902943155741291,1.1923712494652576,12.384321759646872,15.817647746437911,0.7923465860160567,noKan
5,4,Chromosome,0.5289882035500529,0.0,3.3938062328441876,0.0,,noKan
5,4,pBR322,1.6025815946802566,1.2974258364396236,40.129001675892816,19.956898395671402,2.0217235712273025,noKan
5,4,CloDF,1.035195018846527,1.1389495658315016,10.859453155789462,13.800100357346025,0.7875747092119972,noKan
5,5,Chromosome,0.4745376583248419,0.0,2.9831488995019626,0.0,,noKan
5,5,pBR322,1.568948322618693,1.2742644212258727,37.41417574340198,19.076600748544816,1.9721384759309837,noKan
5,5,CloDF,1.0908123042991524,1.2046833357238267,12.37807293446103,16.12376712824982,0.7695286787772142,noKan
6,1,Chromosome,0.3595115682802102,0.0,2.2951359383189707,0.0,,noKan
6,1,pBR322,1.6321875351117356,1.241448098996757,42.97948643390325,17.46559022383857,2.459078633277562,noKan
6,1,CloDF,1.8397880063183791,1.7598676043214854,69.21357992294126,57.69307726696985,1.2032095722857492,noKan
6,2,Chromosome,-0.013014092486153185,0.0,0.9759884203404855,0.0,,noKan
6,2,pBR322,1.6461763041227107,1.2419419439266648,44.30452434563352,17.462336269758655,2.5380772677346677,noKan
6,2,CloDF,1.83913819742107,1.7724687138683999,69.07928688175018,59.2605476141264,1.1667321472782703,noKan
6,3,Chromosome,0.3618634330172769,0.0,2.3194399983147256,0.0,,noKan
6,3,pBR322,1.6262315334216397,1.2499375786124924,42.43235442735378,17.819745306142174,2.3806446259957204,noKan
6,3,CloDF,1.809434819896324,1.7359548414721593,64.63134982844441,54.592012762304954,1.1847669665002571,noKan
6,4,Chromosome,0.11377229831879813,0.0,1.3059273585757405,0.0,,noKan
6,4,pBR322,1.60170231254652,1.2144526744241133,40.017576723481284,16.420024333569543,2.439933476487556,noKan
6,4,CloDF,1.6923035495577698,1.6307821669068219,49.26438181361942,42.750860625212425,1.1522252525989425,noKan
6,5,Chromosome,0.381318620729578,0.0,2.4281144686731566,0.0,,noKan
6,5,pBR322,1.6295261836919923,1.2387094502564773,42.662167897418804,17.363295268208685,2.4604836484564037,noKan
6,5,CloDF,1.785695757873117,1.7205239560115924,61.0553917236661,52.56202763811179,1.162210000540546,noKan
7,1,Chromosome,0.4457417222924866,0.0,2.7944705782705133,0.0,,noKan
7,1,pBR322,1.542547009692619,1.1811599032909663,34.902869168406674,15.241533491045452,2.301706911578649,noKan
7,1,CloDF,1.6535909881563597,1.6187792017927103,45.07851014524035,41.643721812819386,1.0836544086480422,noKan
7,2,Chromosome,0.20006271157863986,0.0,1.5862222000562178,0.0,,noKan
7,2,pBR322,1.5352071283066115,1.1733747458600114,34.31302777989162,14.920948272733396,2.300763757549763,noKan
7,2,CloDF,1.5879949748160778,1.5659527177732373,38.860553342089666,37.09268448877312,1.053154565156153,noKan
7,3,Chromosome,0.43223067813444277,0.0,2.7109204163442437,0.0,,noKan
7,3,pBR322,1.5644621608859426,1.2200105247601125,36.84445916456788,16.669363717196447,2.212787909477172,noKan
7,3,CloDF,1.6059714259251299,1.5734328819498586,40.414885745943394,37.51935118128185,1.0779783288965494,noKan
7,4,Chromosome,0.32441538613388726,0.0,2.1293783945974285,0.0,,noKan
7,4,pBR322,1.5671246422387382,1.2261074454606466,36.96484376941999,16.87875943780762,2.193723264640956,noKan
7,4,CloDF,1.5571332774637527,1.54145880691138,36.134064498917105,34.93080430005903,1.0373591673703917,noKan
7,5,Chromosome,0.4264285591765095,0.0,2.675668726382297,0.0,,noKan
7,5,pBR322,1.4544054128436297,1.1192882824366637,28.555390697016566,13.220796108681164,2.16387246175298,noKan
7,5,CloDF,1.505563957696203,1.5256122008064104,32.04215381644389,33.58100283974867,0.9551222406108532,noKan
8,1,Chromosome,0.6422623251889213,0.0,4.397141716263412,0.0,,noKan
8,1,pBR322,1.87554583220292,1.78218795336324,75.17326895702129,60.625097103231724,1.2407890436034115,noKan
8,1,CloDF,1.8954445659069716,2.137630751043896,78.80484216697802,137.41265404249987,0.5736234912043549,noKan
8,2,Chromosome,0.38055466322495174,0.0,2.4049265376299114,0.0,,noKan
8,2,pBR322,1.8748278591265095,1.7878886399328497,74.98621114349704,61.37021613516318,1.2220992431042428,noKan
8,2,CloDF,1.8543151008056418,2.1038673729632156,71.53102812647741,127.15629865458908,0.5632834637760922,noKan
8,3,Chromosome,0.6039127176402247,0.0,4.020803942065647,0.0,,noKan
8,3,pBR322,1.8186746185728149,1.7613302636814787,66.11543921361678,57.7592156489226,1.1429799787789048,noKan
8,3,CloDF,1.8223736834998034,2.0933480598668273,66.57718836295174,124.02114521649371,0.5367921676895305,noKan
8,4,Chromosome,0.5012683109031354,0.0,3.1926322926557122,0.0,,noKan
8,4,pBR322,1.9382251772575791,1.8526854559792427,86.7546754944889,71.2387415088282,1.21778245759923,noKan
8,4,CloDF,1.8266752633048196,2.0981477641730666,67.11514986355184,125.48379722410134,0.5357732855228629,noKan
8,5,Chromosome,0.5911402469260028,0.0,3.905797389637547,0.0,,noKan
8,5,pBR322,1.8485950431172664,1.7584509730863143,70.79321766144346,57.368057504099546,1.2338447458857138,noKan
8,5,CloDF,1.7875760804776988,2.104448989281371,61.32296105316723,127.40842796857868,0.4825829286864068,noKan
9,1,Chromosome,0.5953021352220956,0.0,3.9405985494713396,0.0,,noKan
9,1,pBR322,1.9333332556871998,1.6156634812234885,85.83480628250898,41.29861453061377,2.078501376941381,noKan
9,1,CloDF,1.9201743642987334,1.9626324284092378,83.34639599886152,91.8141520054532,0.9074999176794433,noKan
9,2,Chromosome,0.44976161332244247,0.0,2.820423418338736,0.0,,noKan
9,2,pBR322,1.9305753354541448,1.6519503119818497,85.2440329899165,44.89751312490542,1.9002607529896374,noKan
9,2,CloDF,1.867673587636875,1.9335302093755677,73.84031953546938,86.06423498193026,0.8595313829085894,noKan
9,3,Chromosome,0.6123392117450038,0.0,4.097182200072594,0.0,,noKan
9,3,pBR322,1.8999759785383172,1.6514520799397898,79.6055480374607,44.836919428687146,1.7793223224753827,noKan
9,3,CloDF,1.8686086167241402,1.9493626034346079,73.95009733277392,89.23112155040315,0.8309405262141806,noKan
9,4,Chromosome,0.5409514062082271,0.0,3.480195184302595,0.0,,noKan
9,4,pBR322,1.9136259347948845,1.623225315282837,82.00098827127421,42.09888614885328,1.9556403273912093,noKan
9,4,CloDF,1.773525863160901,1.84976541044414,59.433564305566556,70.76817129136589,0.8394352682779047,noKan
9,5,Chromosome,0.5893544029530836,0.0,3.8847675061848217,0.0,,noKan
9,5,pBR322,1.8984906272448006,1.6311019042113466,79.2720571157695,42.776423418095966,1.8537992027982355,noKan
9,5,CloDF,1.8095172793195757,1.9583425874426998,64.51553953571478,90.88318965263583,0.709878248869538,noKan
10,1,Chromosome,0.9103572136714077,0.0,8.156232554586095,0.0,,noKan
10,1,pBR322,1.6570782058583653,1.5790445161922022,45.488190901093446,38.061623050723355,1.1981392893884504,noKan
10,1,CloDF,1.5378191717744734,1.7736427108435375,34.50468135149782,59.39198807729205,0.5813537949274342,noKan
10,2,Chromosome,0.7736764097471142,0.0,5.942612117823573,0.0,,noKan
10,2,pBR322,1.6896093413205777,1.6331576151550966,48.977142409436546,43.00662628026885,1.1392381177942912,noKan
10,2,CloDF,1.4347841719128531,1.7069297736550866,27.230090870230324,51.07315578947035,0.5348902234838031,noKan
10,3,Chromosome,0.9070620702088186,0.0,8.076054918164974,0.0,,noKan
10,3,pBR322,1.7134084227288746,1.6606194887457661,51.94876475996614,45.97547054265721,1.1297145232760935,noKan
10,3,CloDF,1.4891495221665767,1.766711354474988,30.894568061121053,58.62013444865074,0.5279172821288738,noKan
10,4,Chromosome,0.808760641274448,0.0,6.46221206420068,0.0,,noKan
10,4,pBR322,1.7435186729201988,1.705185218793788,55.59494327413873,50.98710746215715,1.0926202348435439,noKan
10,4,CloDF,1.3328760308147864,1.6260917073421515,21.523061113921273,42.2946979709576,0.509213794627779,noKan
10,5,Chromosome,0.8796394658543912,0.0,7.591751360935215,0.0,,noKan
10,5,pBR322,1.6231329012281905,1.5925255983824662,42.040231137473754,39.20401094911072,1.0731322364469753,noKan
10,5,CloDF,1.3991808329964635,1.7506309816827021,25.08269367225969,56.35710735670583,0.44550450018301824,noKan
11,1,Chromosome,0.45100968100688504,0.0,2.831943673135241,0.0,,noKan
11,1,pBR322,1.5542200189604511,1.3236437056631378,35.93603042871009,21.129674767165117,1.700598066663641,noKan
11,1,CloDF,1.305691700929613,1.3631546442934386,20.218313081432317,23.076356266410375,0.8761571720411293,noKan
11,2,Chromosome,0.38648093640500997,0.0,2.4469112456998503,0.0,,noKan
11,2,pBR322,1.5549277079362211,1.3341918240475137,36.03589705028504,21.64307422029961,1.6629789734708027,noKan
11,2,CloDF,1.1801352258126008,1.287495453199563,15.14048988194577,19.387928089882763,0.7810069334915607,noKan
11,3,Chromosome,0.431910263949089,0.0,2.70415383404366,0.0,,noKan
11,3,pBR322,1.5259460635260746,1.3082793750770263,33.69229889704641,20.38190966304201,1.650998893579347,noKan
11,3,CloDF,1.3188214601772068,1.4114221592355403,20.840347623399875,25.792839526238197,0.8079829836017262,noKan
11,4,Chromosome,0.37433804235132,0.0,2.368891886847741,0.0,,noKan
11,4,pBR322,1.5408763616137688,1.3353517314922358,34.80147541222109,21.695697380121285,1.6054047181656168,noKan
11,4,CloDF,1.1289363058954263,1.2611903656329582,13.461906892525235,18.257360993467508,0.7374970284542495,noKan
11,5,Chromosome,0.4357919356532804,0.0,2.728302771623557,0.0,,noKan
11,5,pBR322,1.4973963873618068,1.2898908111253287,31.50254240113153,19.562117780658443,1.6127938437688745,noKan
11,5,CloDF,1.1723555739277234,1.3534457502745318,14.873122066859183,22.5744934335958,0.6592006177993709,noKan
12,1,Chromosome,0.6270175004939494,0.0,4.2481696893347936,0.0,,noKan
12,1,pBR322,1.865320684511886,1.3681399261083962,74.06911307528226,23.49560478750682,3.143329004696438,noKan
12,1,CloDF,1.3980398441824544,1.1644875915875137,25.04660843984776,14.688865545399848,1.7146883887571447,noKan
12,2,Chromosome,0.5828987237728499,0.0,3.8321200740827113,0.0,,noKan
12,2,pBR322,1.8015587031094744,1.3078196861657418,63.575655193814505,20.439190445137697,3.119090563708553,noKan
12,2,CloDF,1.385010579193376,1.216968270791454,24.290132883048425,16.514523476181477,1.4728079645925283,noKan
12,3,Chromosome,0.6388204665546673,0.0,4.363892928302655,0.0,,noKan
12,3,pBR322,1.7911353352329904,1.3121308981967112,62.14440226266701,20.61945354294099,3.013924993867299,noKan
12,3,CloDF,1.4609032661177135,1.277023743987664,29.034909411976823,19.110694003461806,1.5286308918930376,noKan
12,4,Chromosome,0.5775655077439431,0.0,3.8000462582067223,0.0,,noKan
12,4,pBR322,1.8148900017393306,1.3424121701553562,65.61017840873238,22.08742948544194,2.9693681358887525,noKan
12,4,CloDF,1.280877673636066,1.1487191839732622,19.13051054915334,14.136691248734204,1.3562142915722897,noKan
12,5,Chromosome,0.6025407802245165,0.0,4.00600712707856,0.0,,noKan
12,5,pBR322,1.8641175998067931,1.4053167496396675,73.48647561645144,25.574248717911754,2.8768582609118543,noKan
12,5,CloDF,1.3161640144970586,1.2088557033756941,20.799352221929194,16.284678042205574,1.2809663382221699,noKan
13,1,Chromosome,0.7666006015449605,0.0,6.005737673112029,0.0,,noKan
13,1,pBR322,1.9775643723736396,1.5809419018554411,97.77112447349542,38.711297067330044,2.5009435894349603,noKan
13,1,CloDF,1.6627700170357302,1.5209566677190525,46.05336840175843,33.249328932200896,1.3866369798644411,noKan
13,2,Chromosome,0.6901690568484123,0.0,4.948599466101365,0.0,,noKan
13,2,pBR322,1.844071966899899,1.4396715846142227,69.89331255304657,27.55998206449466,2.538783681047026,noKan
13,2,CloDF,1.549087963721383,1.4471918620141644,35.408940789521225,28.011530450132472,1.2646161171759833,noKan
13,3,Chromosome,0.7748236645970551,0.0,6.088336657042739,0.0,,noKan
13,3,pBR322,1.9731162390876318,1.6042899765133694,94.98411134340635,40.70134159260272,2.3386655713786295,noKan
13,3,CloDF,1.5490337771231355,1.407757866255696,35.61516566112453,25.826705856530324,1.3850767076189063,noKan
13,4,Chromosome,0.6815778367272602,0.0,4.958027792076515,0.0,,noKan
13,4,pBR322,1.8462856396378224,1.4593239078134064,70.47892085960872,28.91367026295907,2.437628684198531,noKan
13,4,CloDF,1.5796126594605682,1.4998518287263949,38.14122098073401,31.841982971190856,1.2024824085304215,noKan
13,5,Chromosome,0.7618820677846573,0.0,5.935449468549089,0.0,,noKan
13,5,pBR322,1.9147150791760692,1.5505252959781497,83.12223103520294,36.24914155705567,2.3164247760611336,noKan
13,5,CloDF,1.5625031153760416,1.5124015727931743,36.531553809261005,32.55461168634607,1.122833676374743,noKan
14,1,Chromosome,0.5709848946183086,0.0,3.7313912719410065,0.0,,noKan
14,1,pBR322,1.8534641825781353,1.9055290959030005,71.37381122801075,80.56093117891976,0.8875717442620706,noKan
14,1,CloDF,1.9863569183177787,2.3188984990281347,96.94430120003788,209.43955363312622,0.46625570580137615,noKan
14,2,Chromosome,0.5438139282733889,0.0,3.511826223606562,0.0,,noKan
14,2,pBR322,1.9010006085075124,1.968931948033107,79.69383117336926,93.15217695626524,0.8555841002103147,noKan
14,2,CloDF,1.9384378911621993,2.4273717524846767,86.84754350918655,268.1163556370638,0.32461810309089145,noKan
14,3,Chromosome,0.5865584474797811,0.0,3.8617467105597605,0.0,,noKan
14,3,pBR322,1.8205244983828586,1.9105049622377843,66.27701390245203,81.39805005293444,0.8138354450233378,noKan
